__pts_x_0,"'=array([__x for __x,__y in table_eff_of_carb_sufficiency_on_carbox])"
__pts_x_1,"'=array([__x for __x,__y in table_eff_of_possible_fatox])"
__pts_y_0,"'=array([__y for __x,__y in table_eff_of_carb_sufficiency_on_carbox])"
__pts_y_1,"'=array([__y for __x,__y in table_eff_of_possible_fatox])"
eff_of_carb_intake_on_carb_oxidation,'=weighting_of_oxidation_for_basal_ci * ( 1.0 + sensitivity_of_oxidation_to_ci_changes *normalized_change_in_carbohydrate_intake ),2.809603280336,2.809603280336,2.809603280336,2.809603280336
eff_of_carb_sufficiency_on_carbox,"'=numpy.interp(carb_sufficiency/oneday, __pts_x_0, __pts_y_0)",1,1,1,1
eff_of_glycogenolysis_on_carb_oxidation,'=weighting_of_oxidation_for_glycogenolysis * normalized_glycogenolysis,0.661772829485181,0.669352180706739,0.676207956053735,0.682400638205155
eff_of_physical_activity_on_prot_oxidation,'=sensitivity_to_physical_activity * exp( - ln(sensitivity_to_physical_activity) * normalized_activity_energy_per_body_weight),1.72030169819787,1.72030169819787,1.72030169819787,1.72030169819787
eff_of_possible_fatox,"'=numpy.interp(possible_fatox / desired_fatox, __pts_x_1, __pts_y_1)",1,1,1,1
eff_of_prot_intake_on_prot_oxidation,'=weighting_of_oxidation_for_basal_pi * ( 1.0 + sensitivity_of_oxidation_to_pi_changes *normalized_change_in_protein_intake ),-0.3808096,-0.3808096,-0.3808096,-0.3808096
eff_pi_on_gng_p,'=coef_for_eff_pi_on_gng_p * normalized_change_in_protein_intake,-0.096,-0.096,-0.096,-0.096
effect_of_carb_intake_on_lipolysis,"'=1.0 + ( ( lipol_max - lipol_min )  * exp( -k_lip * ci * cal_dens_c / baseline_carbohydrate_intake)+ lipol_min - 1.0 )/ max( 1.0 , effect_of_obesity_on_lipolysis )",1.08556007362581,1.08556007362581,1.08556007362581,1.08556007362581
effect_of_glycogen_on_dnl,'=normalized_glycogen_ratio ^ hill_dnl / ( k_dnl ^ hill_dnl + normalized_glycogen_ratio ^ hill_dnl ),0.103133353010443,0.107423591739344,0.111394930355116,0.115055941313333
effect_of_metabolizable_energy_intake_on_thermogenesis,'=( metabolizable_energy_intake - baseline_metabolizable_energy_intake ) / baseline_metabolizable_energy_intake,-0.323333333333333,-0.323333333333333,-0.323333333333333,-0.323333333333333
effect_of_obesity_on_lipolysis,'=(fat / baseline_fat)^(2.0/3.0),0.882167700034451,0.88054152629125,0.878974624119366,0.877462777897155
efficiency_dnl,'=0.8,0.8,0.8,0.8,0.8
efficiency_gng,'=0.8,0.8,0.8,0.8,0.8
exog_glycerol_per_kcal_fat_intake,'=mass_of_glycerol / ( cal_dens_f * mass_tg ),0.0113322822230981,0.0113322822230981,0.0113322822230981,0.0113322822230981
extracel_water,'=baseline_ecw,19162.5,19162.5,19162.5,19162.5
f_init,'=baseline_fat,5292.50000000001,5292.50000000001,5292.50000000001,5292.50000000001
fat,=+fi-actual_fatox+dnl_i-gng_fat_out-sec_fatox,4385.18172153992,4373.06195104665,4361.3945097392,4350.14687843466
fat_intake,"'=if(read_from_data = 1.0, fat_intake_data  , fi_input )",490,490,490,490
fat_intake_data,'=0.0,0,0,0,0
fat_term,"'=max( 0.0 , weighting_of_oxidation_for_lipolysis * normalized_lipolysis_rate)",2.57910938515378,2.57435509641388,2.56977409430173,2.56535405400729
fetw,'=3.0/8.0,0.375,0.375,0.375,0.375
fi,'=fat_intake / cal_dens_f,51.906779661017,51.906779661017,51.906779661017,51.906779661017
fi_0,'=1000.0,1000,1000,1000,1000
fi_input,'=1000.0,490,490,490,490
fiew,'=(1.0-fetw)/fetw,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667
frac_carbox,'=carb_term / z_,0.445355394645167,0.446478291176089,0.447536841363163,0.448536337585421
frac_fatox,'=fat_term / z_,0.330940753254461,0.330441325552391,0.329984392878628,0.329566418327088
frac_protox,'=prot_term / z_,0.223703852100372,0.22308038327152,0.222478765758209,0.221897244087491
fw,'=7.0/10.0,0.7,0.7,0.7,0.7
fwcm,'=7.0/10.0,0.7,0.7,0.7,0.7
gap_carbox,'=desired_carbox - actual_carbox * cal_dens_c,0,0,0,0
gap_fatox,'=desired_fatox - actual_fatox * cal_dens_f,-1.13686837721616e-013,0,0,0
gap_total,'=gap_carbox + gap_fatox,-1.13686837721616e-013,0,0,0
glycogen_hydration_coefficient,'=2.7,2.7,2.7,2.7,2.7
glycogenolysis,'=base_deg_c * carb / base_carb,209.638149142995,212.039156091298,214.210946758198,216.17268100689
gng_fat,'=gng_fat_endog + gng_fat_exog,82.1343578260204,82.025739051629,81.9210792671423,81.8200968940033
gng_fat_endog,'=baseline_gng_fat_endog * normalized_lipolysis_rate,58.9235773766707,58.8149586022793,58.7102988177927,58.6093164446537
gng_fat_exog,'=exog_glycerol_per_kcal_fat_intake * fat_intake * cal_dens_c,23.2107804493496,23.2107804493496,23.2107804493496,23.2107804493496
gng_fat_in,'=gng_fat / cal_dens_c,19.6493679009618,19.6233825482366,19.5983443222829,19.5741858598094
gng_fat_out,"'=min( gng_fat / cal_dens_f , fat / time_step )",8.70067349851911,8.68916727241832,8.67808043084135,8.6673831455512
gng_protein,"'=max( 0.0 , base_gng_p * ( norm_p_ratio - eff_ci_on_gng_p + eff_pi_on_gng_p ) )",101.741739665347,101.425465408256,101.112991350148,100.804146881945
gng_protein_out,"'=min( max( 0.0 , gng_protein / cal_dens_p), protein / time_step )",21.6471786522016,21.5798862570757,21.5134024149251,21.4476908259457
gngf_b,'=baseline_gng_fat_endog + gngf_ex_b,108.89853969255,108.89853969255,108.89853969255,108.89853969255
gngf_ex_b,'=exog_glycerol_per_kcal_fat_intake * fi_0 * cal_dens_c,47.3689396925503,47.3689396925503,47.3689396925503,47.3689396925503
gngp_i,'=gng_protein / cal_dens_c,24.3401291065424,24.2644654086737,24.1897108493177,24.1158246129055
hill_dnl,'=4.0,4,4,4,4
icw_b,'=fiew * baseline_ecw,31937.5,31937.5,31937.5,31937.5
intracel_solids,'=3967.28,3967.28,3967.28,3967.28,3967.28
intracel_water,'=glycogen_hydration_coefficient * carb + protein_hydration_coefficient * protein + ciw,32365.4350721333,32320.8862006945,32275.6704053787,32229.8708430821
is_sufficient_carb,"'=if(gap_carbox < 0.1 , 1.0 , 0.0 )",1,1,1,1
is_sufficient_fat,"'=if(gap_fatox < 0.1 , 1.0  , 0.0 )",1,1,1,1
k_dnl,'=2.0,2,2,2,2
k_lip,'=ln( ( lipol_max - lipol_min ) /( 1.0 - lipol_min )),3.09104245335832,3.09104245335832,3.09104245335832,3.09104245335832
kc,'=( ci_0 - dnl_b ) / see_b,0.505809167441316,0.505809167441316,0.505809167441316,0.505809167441316
kf,'=( fi_0 + dnl_b - gngf_b ) / see_b,0.350878235116978,0.350878235116978,0.350878235116978,0.350878235116978
kp,'=( pi_0 - base_gng_p ) / see_b,0.143312597441706,0.143312597441706,0.143312597441706,0.143312597441706
lean_tissues,'=base_bone_mass + extracel_water + cell_mass,68326.350714422,68257.6599574151,68188.1470939228,68117.9219571734
lipol_max,'=3.1,3.1,3.1,3.1,3.1
lipol_min,'=0.9,0.9,0.9,0.9,0.9
lipolysis,'=base_molar_lipolysis * normalized_lipolysis_rate * mass_tg,131.7720941958,131.529187637716,131.295134655975,131.069305550245
mass_brain,'=1400.0,1400,1400,1400,1400
mass_ffa,'=( cal_dens_f * mass_tg - cal_dens_c * mass_of_glycerol ) / ( 3.0 * cal_dens_f),273.087570621469,273.087570621469,273.087570621469,273.087570621469
mass_of_glycerol,'=92.0,92,92,92,92
mass_tg,'=860.0,860,860,860,860
mbc_b,'=mbc_lean_b + mbc_brain + mbc_fat,1418.447765,1418.447765,1418.447765,1418.447765
mbc_brain,'=base_rmr_brain * mass_brain,336,336,336,336
mbc_fat,'=base_rmr_fat * baseline_fat,23.8162500000001,23.8162500000001,23.8162500000001,23.8162500000001
mbc_lean,'=basal_rmr_of_lean_tissues * ( cell_mass_b - mass_brain ),999.191841002868,994.22836121649,989.60704985358,985.304318779389
mbc_lean_b,'=baseline_basal_rmr_of_lean_tissues * ( cell_mass_b - mass_brain ),1058.631515,1058.631515,1058.631515,1058.631515
